assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
500969,11200,Lamna nasus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Lamna,nasus,,,,"(Bonnaterre, 1788)",Vulnerable,A2bd,3.1,Decreasing,Global
506633,12417,Lutjanus cyanopterus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,cyanopterus,,,,"(Cuvier, 1828)",Vulnerable,A2bd,3.1,Decreasing,Global
520080,137111,Dichotomius schiffleri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,schiffleri,,,,"Vaz-de-Mello &amp; Louzada &amp; Gavino, 2001",Endangered,B2ab(iii),3.1,Unknown,Global
520414,137131,Canthon corpulentus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,corpulentus,,,,"Harold, 1868",Vulnerable,B2ab(iii),3.1,Unknown,Global
527397,137584,Canthon quadripunctatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,quadripunctatus,,,,"Redtenbacher, 1867",Vulnerable,B2ab(iii),3.1,Unknown,Global
528913,137667,Holocephalus sculptus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Holocephalus,sculptus,,,,"(Gillet, 1907)",Near Threatened,,3.1,Unknown,Global
532143,137853,Ontherus irinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,irinus,,,,"Balthasar, 1938",Near Threatened,,3.1,Unknown,Global
534925,138026,Ateuchus squalidus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,squalidus,,,,"(Fabricius, 1775)",Vulnerable,"B2ab(ii,iii)",3.1,Unknown,Global
535247,138041,Oxysternon pteroderum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Oxysternon,pteroderum,,,,"Nevinson, 1892",Near Threatened,,3.1,Unknown,Global
540208,138354,Dichotomius eucranioides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,eucranioides,,,,"Pereira &amp; Andretta, 1955",Endangered,B2ab(iii),3.1,Unknown,Global
540460,138372,Pedaridium hirsutum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaridium,hirsutum,,,,"(Harold, 1859)",Vulnerable,D2,3.1,Unknown,Global
722547,155018,Sciades parkeri,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Sciades,parkeri,,,,"(Traill, 1832)",Vulnerable,A2bd,3.1,Decreasing,Global
739675,15602,Euryoryzomys lamia,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Euryoryzomys,lamia,,,,"(Thomas, 1901)",Vulnerable,"B2ab(i,iii)",3.1,Decreasing,Global
894216,161696,Alopias superciliosus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,superciliosus,,,,"Lowe, 1841",Vulnerable,A2bd,3.1,Decreasing,Global
896599,126710128,Mobula hypostoma,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MOBULIDAE,Mobula,hypostoma,,,,"(Bancroft, 1831)",Endangered,A2cd+3d,3.1,Decreasing,Global
1316719,17081,Mesoclemmys hogei,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Mesoclemmys,hogei,,,,"(Mertens, 1967)",Critically Endangered,A2bcd+4bcd,3.1,Decreasing,Global
1339018,172024,Phrynops williamsi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Phrynops,williamsi,,,,"Rhodin &amp; Mittermeier, 1983",Vulnerable,A4cd,3.1,Decreasing,Global
1550291,178938,Enneanectes smithi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRIPTERYGIIDAE,Enneanectes,smithi,,,,"Lubbock &amp; Edwards, 1981",Vulnerable,D2,3.1,Unknown,Global
1772180,185147,Scartella poiti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Scartella,poiti,,,,"Rangel, Gasparini &amp; Guimarães, 2004",Vulnerable,D2,3.1,Unknown,Global
1772865,185152,Lupinoblennius paivai,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Lupinoblennius,paivai,,,,"(Pinto, 1958)",Endangered,B2ab(iii),3.1,Decreasing,Global
1941553,190138,Rhomboplites aurorubens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Rhomboplites,aurorubens,,,,"(Cuvier, 1829)",Vulnerable,A2bd,3.1,Decreasing,Global
2090038,192412,Conus henckesi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,henckesi,,,,"Coltro, 2004",Vulnerable,B2ab(iii),3.1,Unknown,Global
2317059,194344,Lutjanus synagris,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,synagris,,,,"(Linnaeus, 1758)",Near Threatened,,3.1,Decreasing,Global
2365291,19488,Rhincodon typus,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,RHINCODONTIDAE,Rhincodon,typus,,,,"Smith, 1828",Endangered,A2bd+4bd,3.1,Decreasing,Global
2872747,3852,Carcharhinus obscurus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,obscurus,,,,"(Lesueur, 1818)",Endangered,A2bd,3.1,Decreasing,Global
2878674,3855,Carcharodon carcharias,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Carcharodon,carcharias,,,,"(Linnaeus, 1758)",Vulnerable,A2bd,3.1,Decreasing,Global
2898271,91209505,Squalus acanthias,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Squalus,acanthias,,,,"Linnaeus, 1758",Vulnerable,A2bd+3bd,3.1,Decreasing,Global
2899669,39331,Squatina occulta,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,occulta,,,,"Vooren &amp; da Silva, 1991",Critically Endangered,A2bd,3.1,Decreasing,Global
2900765,39339,Alopias vulpinus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,vulpinus,,,,"(Bonnaterre, 1788)",Vulnerable,A2bd,3.1,Decreasing,Global
2903170,39341,Isurus oxyrinchus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Isurus,oxyrinchus,,,,"Rafinesque, 1810",Endangered,A2bd,3.1,Decreasing,Global
2907336,39352,Galeorhinus galeus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Galeorhinus,galeus,,,,"(Linnaeus, 1758)",Critically Endangered,A2bd,3.1,Decreasing,Global
2911619,39374,Carcharhinus longimanus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,longimanus,,,,"(Poey, 1861)",Critically Endangered,A2bd,3.1,Decreasing,Global
2913541,39378,Galeocerdo cuvier,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Galeocerdo,cuvier,,,,"(Péron &amp; Lesueur, 1822)",Near Threatened,A2bd+3d,3.1,Decreasing,Global
2915850,39381,Prionace glauca,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Prionace,glauca,,,,"(Linnaeus, 1758)",Near Threatened,A2bd,3.1,Decreasing,Global
2918526,39385,Sphyrna lewini,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,lewini,,,,"(Griffith &amp; Smith, 1834)",Critically Endangered,A2bd,3.1,Decreasing,Global
2920499,39386,Sphyrna mokarran,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,mokarran,,,,"(Rüppell, 1837)",Critically Endangered,A2bd,3.1,Decreasing,Global
2921825,39388,Sphyrna zygaena,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,zygaena,,,,"(Linnaeus, 1758)",Vulnerable,A2bd,3.1,Decreasing,Global
3095898,60225,Isurus paucus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Isurus,paucus,,,,"Guitart, 1966",Endangered,A2d,3.1,Decreasing,Global
3111662,6229,Dalatias licha,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,DALATIIDAE,Dalatias,licha,,,,"(Bonnaterre, 1788)",Vulnerable,A2bd+3d,3.1,Decreasing,Global
3117894,63107,Callorhinchus callorynchus,ANIMALIA,CHORDATA,CHIMAERIFORMES,CHONDRICHTHYES,CALLORHINCHIDAE,Callorhinchus,callorynchus,,,,"(Linnaeus, 1758)",Vulnerable,A2d,3.1,Decreasing,Global
3122699,63151,Hydrolagus matallanasi,ANIMALIA,CHORDATA,CHIMAERIFORMES,CHONDRICHTHYES,CHIMAERIDAE,Hydrolagus,matallanasi,,,,"Soto &amp; Vooren, 2004",Vulnerable,A2d,3.1,Decreasing,Global
3180941,10187,Hirinaba curytibana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,STROPHOCHEILIDAE,Hirinaba,curytibana,,,,"Moiretes, 1952",Critically Endangered,A1ac,2.3,,Global
3183473,10215,Holoaden bradei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Holoaden,bradei,,,,"Lutz, 1958",Critically Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
3198060,10355,Bokermannohyla izecksohni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Bokermannohyla,izecksohni,,,,"(Jim &amp; Caramaschi, 1979)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
3228727,10940,Joiceya praeclarus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Joiceya,praeclarus,,,,,Endangered,B1+2c,2.3,,Global
3292503,11534,Lepidochelys olivacea,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Lepidochelys,olivacea,,,,"(Eschscholtz, 1829)",Vulnerable,A2bd,3.1,Decreasing,Global
3320568,12006,Liolaemus lutzae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,lutzae,,,,"Mertens, 1938",Vulnerable,A1c+2c,2.3,Decreasing,Global
3362999,12591,Macrodontia cervicornis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Macrodontia,cervicornis,,,,"(Linnaeus, 1758)",Vulnerable,A1c,2.3,,Global
3398387,12920,Platystigma astictum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Platystigma,astictum,,,,"(Selys, 1860)",Vulnerable,D2,3.1,Unknown,Global
3398561,12921,Platystigma pronoti,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Platystigma,pronoti,,,,"(Sjöstedt, 1918)",Critically Endangered,B1ab(iii),3.1,Unknown,Global
3403345,12972,Megalobulimus fragilion,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,STROPHOCHEILIDAE,Megalobulimus,fragilion,,,,"(Iheiring, 1901)",Endangered,D,2.3,,Global
3403376,12973,Megalobulimus grandis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,STROPHOCHEILIDAE,Megalobulimus,grandis,,,,"Martens, 1885",Critically Endangered,D,2.3,,Global
3403407,12974,Megalobulimus lopesi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,STROPHOCHEILIDAE,Megalobulimus,lopesi,,,,"(Lerne, 1989)",Endangered,D,2.3,,Global
3403438,12975,Megalobulimus parafragilior,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,STROPHOCHEILIDAE,Megalobulimus,parafragilior,,,,"Lerne &amp; Imdrusiak, 1990",Endangered,D,2.3,,Global
3403469,12976,Megalobulimus proclivis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,STROPHOCHEILIDAE,Megalobulimus,proclivis,,,,"(Martens, 1888)",Critically Endangered,A1ac,2.3,,Global
3494120,132921,Porites branneri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,branneri,,,,"Rathbun, 1887",Near Threatened,,3.1,Stable,Global
3910552,134150,Trichodactylus crassus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,TRICHODACTYLIDAE,Trichodactylus,crassus,,,,"A. Milne-Edwards, 1869",Endangered,B1ab(iii),3.1,Unknown,Global
4216412,135887,Ololygon peixotoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ololygon,peixotoi,,,,"(Brasileiro, Haddad, Sawaya &amp; Martins, 2007)",Critically Endangered,"B2ab(ii,iii)",3.1,Unknown,Global
4217343,135892,Allobates subfolionidificans,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,subfolionidificans,,,,"(Lima, Sanchez &amp; Souza, 2007)",Vulnerable,D2,3.1,Stable,Global
4219087,135906,Bokermannohyla vulcaniae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Bokermannohyla,vulcaniae,,,,"De Vasconcelos &amp; Giaretta, 2005",Vulnerable,B2ab(iii),3.1,Unknown,Global
4232696,136095,Cycloramphus faustoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,faustoi,,,,"Brasileiro, Haddad, Sawaya &amp; Sazima, 2007",Critically Endangered,"B2ab(ii,iii)",3.1,Unknown,Global
4248952,136140,Ololygon faivovichi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ololygon,faivovichi,,,,"(Brasileiro, Oyamaguchi &amp; Haddad, 2007)",Critically Endangered,B2ab(ii),3.1,Stable,Global
4321414,136640,Cacajao hosomi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Cacajao,hosomi,,,,"Boubli, da Silva, Amado, Herbk, Pontual &amp; Farias, 2008",Vulnerable,A2d,3.1,Decreasing,Global
4461092,14808,Nirodia belphegor,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Nirodia,belphegor,,,,"(Westwood, 1851)",Endangered,B1+2c,2.3,,Global
4465491,14859,Notodiaptomus dubius,ANIMALIA,ARTHROPODA,CALANOIDA,MAXILLOPODA,DIAPTOMIDAE,Notodiaptomus,dubius,,,,"Dussart &amp; Matsumura-Tundisi, 1986",Vulnerable,D2,2.3,,Global
4465529,14860,Notodiaptomus maracaibensis,ANIMALIA,ARTHROPODA,CALANOIDA,MAXILLOPODA,DIAPTOMIDAE,Notodiaptomus,maracaibensis,,,,"Kiefer, 1954",Vulnerable,D2,2.3,,Global
4530750,153675,Parastacus brasiliensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PARASTACIDAE,Parastacus,brasiliensis,,,,"(von Martens, 1869)",Near Threatened,,3.1,Stable,Global
5241148,158610,Melanophryniscus langonei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,langonei,,,,"Maneyro, Naya &amp; Baldo, 2008",Critically Endangered,B2ab(iii),3.1,Unknown,Global
5278807,158824,Minagrion ribeiroi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Minagrion,ribeiroi,,,,"(Santos, 1962)",Critically Endangered,B1ab(iii),3.1,Unknown,Global
5291549,158913,Micrathyria kleerekoperi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,kleerekoperi,,,,"Calvert, 1946",Critically Endangered,B1ab(iii),3.1,Unknown,Global
5298442,158967,Heteragrion flavovittatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,flavovittatum,,,,"Selys, 1862",Vulnerable,B1ab(iii),3.1,Unknown,Global
5303301,159058,Micrathyria divergens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,divergens,,,,"Westfall, 1992",Vulnerable,B1ab(iii),3.1,Unknown,Global
5315873,159112,Micrathyria pseudhypodidyma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,pseudhypodidyma,,,,"Costa, Lourenço &amp; Viera, 2002",Vulnerable,B1ab(iii),3.1,Unknown,Global
5316241,159049,Erythrodiplax acantha,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Erythrodiplax,acantha,,,,"Borror, 1942",Critically Endangered,B1ab(iii),3.1,Unknown,Global
5317974,159061,Erythrodiplax nivea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Erythrodiplax,nivea,,,,"Borror, 1942",Critically Endangered,B1ab(iii),3.1,Unknown,Global
5318685,159064,Elga newtonsantosi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Elga,newtonsantosi,,,,"Machado, 1992",Critically Endangered,B1ab(iii),3.1,Unknown,Global
5410167,161378,Carcharhinus acronotus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,acronotus,,,,"(Poey, 1860)",Near Threatened,,3.1,Decreasing,Global
6363594,167656,Lepthoplosternum tordilho,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,CALLICHTHYIDAE,Lepthoplosternum,tordilho,,,,"Reis, 1997",Endangered,"A2ace; B1ab(i,iii,iv)",3.1,Decreasing,Global
6364136,167660,Pseudotocinclus tietensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,LORICARIIDAE,Pseudotocinclus,tietensis,,,,"(Ihering, 1907)",Vulnerable,"B1ab(i,iii,iv,v)",3.1,Decreasing,Global
6366763,167679,Hypsolebias picturatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Hypsolebias,picturatus,,,,"(Costa, 2000)",Vulnerable,A2ce,3.1,Unknown,Global
6368405,167691,Listrura camposae,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,TRICHOMYCTERIDAE,Listrura,camposae,,,,"(Miranda Ribeiro, 1957)",Vulnerable,D2,3.1,Decreasing,Global
6374329,167733,Astyanax trierythropterus,ANIMALIA,CHORDATA,CHARACIFORMES,ACTINOPTERYGII,CHARACIDAE,Astyanax,trierythropterus,,,,"Godoy, 1970",Vulnerable,"A2c; B1ab(i,iii,iv)",3.1,Decreasing,Global
6375829,167744,Brycon orthotaenia,ANIMALIA,CHORDATA,CHARACIFORMES,ACTINOPTERYGII,BRYCONIDAE,Brycon,orthotaenia,,,,"Günther, 1864",Vulnerable,A2cd,3.1,Decreasing,Global
6378899,167765,Austrolebias affinis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Austrolebias,affinis,,,,"(Amato, 1986)",Vulnerable,A2ce,3.1,Decreasing,Global
6381737,167782,Cyphocharax corumbae,ANIMALIA,CHORDATA,CHARACIFORMES,ACTINOPTERYGII,CURIMATIDAE,Cyphocharax,corumbae,,,,"(Pavanelli &amp; Britski, 1999)",Near Threatened,,3.1,Decreasing,Global
6743776,170314,Makaira nigricans,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ISTIOPHORIDAE,Makaira,nigricans,,,,"Lacepède, 1802",Vulnerable,A2bd,3.1,Decreasing,Global
6747343,170322,Kajikia albida,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ISTIOPHORIDAE,Kajikia,albida,,,,"(Poey, 1860)",Vulnerable,A2bd,3.1,Decreasing,Global
7436088,177436,Philodryas livida,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Philodryas,livida,,,,"(Amaral, 1923)",Vulnerable,A2c,3.1,Unknown,Global
7461439,177582,Tantilla boipiranga,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Tantilla,boipiranga,,,,"Sawaya &amp; Sazima, 2003",Vulnerable,B1ab(iii),3.1,Unknown,Global
7525258,178333,Bachia bresslaui,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Bachia,bresslaui,,,,"(Amaral, 1935)",Vulnerable,A2c,3.1,Unknown,Global
7577434,178594,Tropidurus erythrocephalus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Tropidurus,erythrocephalus,,,,"Rodrigues, 1987",Near Threatened,,3.1,Unknown,Global
7583045,178622,Psilophthalmus paeminosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Psilophthalmus,paeminosus,,,,"Rodrigues, 1991",Vulnerable,D2,3.1,Unknown,Global
7607324,178744,Liolaemus arambarensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,arambarensis,,,,"Verrastro, Veronese, Bujes &amp; Martins Dias Filho, 2003",Endangered,B1ab(iii),3.1,Unknown,Global
8647065,18834,Ptychodon schuppi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CHAROPIDAE,Ptychodon,schuppi,,,,"Suter, 1900",Endangered,A1ac,2.3,,Global
8803295,19064,Radioconus goeldi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CHAROPIDAE,Radioconus,goeldi,,,,"Thiele, 1927",Critically Endangered,B1+2c,2.3,,Global
8803356,19065,Radioconus riochcoensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CHAROPIDAE,Radioconus,riochcoensis,,,,"Crawford, 1939",Endangered,B1+2ab,2.3,,Global
8803387,19066,Radiodiscus amdenus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CHAROPIDAE,Radiodiscus,amdenus,,,,"Thiele, 1927",Endangered,A1ac,2.3,,Global
8803418,19067,Radiodiscus compactus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CHAROPIDAE,Radiodiscus,compactus,,,,"Suter, 1980",Vulnerable,A1ac,2.3,,Global
8974730,195500,Ololygon belloni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ololygon,belloni,,,,"(Faivovich, Gasparini &amp; Haddad, 2010)",Endangered,B1ab(iii),3.1,Unknown,Global
8990430,196072,Nemamyxine kreffti,ANIMALIA,CHORDATA,MYXINIFORMES,MYXINI,MYXINIDAE,Nemamyxine,kreffti,,,,"McMillan &amp; Wisner, 1982",Near Threatened,,3.1,Unknown,Global
9000090,196069,Myxine sotoi,ANIMALIA,CHORDATA,MYXINIFORMES,MYXINI,MYXINIDAE,Myxine,sotoi,,,,"Mincarone, 2001",Vulnerable,B1ab(iii),3.1,Unknown,Global
9023022,19839,Saimiri vanzolinii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Saimiri,vanzolinii,,,,"Ayres, 1985",Vulnerable,D2,3.1,Unknown,Global
9154401,2016,Arawacus aethesa,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Arawacus,aethesa,,,,"(Hewitson, 1851)",Endangered,B1+2c,2.3,,Global
9203243,20468,Speothos venaticus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,CANIDAE,Speothos,venaticus,,,,"(Lund, 1842)",Near Threatened,,3.1,Decreasing,Global
9321926,21816,Thoropa lutzi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Thoropa,lutzi,,,,"Cochran, 1938",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
9322082,21817,Thoropa petropolitana,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Thoropa,petropolitana,,,,"(Wandolleck, 1907)",Vulnerable,"B1ab(iii,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global
9325450,21856,Thunnus alalunga,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,alalunga,,,,"(Bonnaterre, 1788)",Near Threatened,,3.1,Decreasing,Global
9327139,21857,Thunnus albacares,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,albacares,,,,"(Bonnaterre, 1788)",Near Threatened,,3.1,Decreasing,Global
9328286,21858,Thunnus maccoyii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,maccoyii,,,,"(Castelnau, 1872)",Critically Endangered,A2bd,3.1,Decreasing,Global
9329255,21859,Thunnus obesus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,obesus,,,,"(Lowe, 1839)",Vulnerable,A2bd,3.1,Decreasing,Global
9331546,21860,Thunnus thynnus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,thynnus,,,,"(Linnaeus, 1758)",Endangered,A2bd,3.1,Decreasing,Global
9356917,22103,Trichechus manatus,ANIMALIA,CHORDATA,SIRENIA,MAMMALIA,TRICHECHIDAE,Trichechus,manatus,,,,"Linnaeus, 1758",Vulnerable,C1,3.1,Decreasing,Global
9370959,22366,Tropocyclops federensis,ANIMALIA,ARTHROPODA,CYCLOPOIDA,MAXILLOPODA,CYCLOPIDAE,Tropocyclops,federensis,,,,"Reid, 1991",Vulnerable,D2,2.3,,Global
9371001,22367,Tropocyclops nananae,ANIMALIA,ARTHROPODA,CYCLOPOIDA,MAXILLOPODA,CYCLOPIDAE,Tropocyclops,nananae,,,,"Reid, 1991",Vulnerable,D2,2.3,,Global
9427785,23206,Zilchogyra paulistana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICODISCIDAE,Zilchogyra,paulistana,,,,"Scott, 1973",Critically Endangered,A1ac,2.3,,Global
9460487,25954,Melanophryniscus moreirae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,moreirae,,,,"(Miranda-Ribeiro, 1920)",Near Threatened,,3.1,Stable,Global
9493475,2917,Bothrops insularis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,insularis,,,,"(Amaral, 1921)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global
9504605,29610,Drymaeus acervatus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORTHALICIDAE,Drymaeus,acervatus,,,,"Pfeiffer, 1857",Vulnerable,A1ac,2.3,,Global
